# libretro cheat filename -> N64 header key.
# Generated by tools/mkcheatkeys.py from the MATCH_* rows in src/menu/rom_info.c.
# Pure facts: a filename and three header fields. Regenerate rather than edit.
# filename	game_code	version	check_code
Star Fox 64 (U)	NFX?	255	0x0000000000000000
Star Fox 64 (USA) (Rev 1)	NFX?	1	0x0000000000000000
Star Fox 64 (USA)	NFX?	255	0x0000000000000000
Star Soldier - Vanishing Earth (USA)	NS6?	255	0x0000000000000000
Star Soldier Vanishing Earth (U)	NS6?	255	0x0000000000000000
Star Wars - Rogue Squadron (E) (V1.1)	NRS?	1	0x0000000000000000
Star Wars - Rogue Squadron (E)	NRS?	255	0x0000000000000000
Star Wars - Rogue Squadron (Europe) (En,Fr,De)	NRS?	255	0x0000000000000000
Star Wars - Rogue Squadron (USA) (Rev 1)	NRS?	1	0x0000000000000000
Star Wars - Rogue Squadron (USA)	NRS?	255	0x0000000000000000
Star Wars - Shadows of the Empire (Europe)	NSW?	255	0x0000000000000000
Star Wars - Shadows of the Empire (U) (V1.0)	NSW?	0	0x0000000000000000
Star Wars - Shadows of the Empire (U) (V1.1)	NSW?	1	0x0000000000000000
Star Wars - Shadows of the Empire (USA) (Rev 1)	NSW?	1	0x0000000000000000
Star Wars - Shadows of the Empire (USA) (Rev 2)	NSW?	2	0x0000000000000000
Star Wars - Shadows of the Empire (USA)	NSW?	255	0x0000000000000000
Star Wars Episode I - Battle for Naboo (E)	NNA?	255	0x0000000000000000
Star Wars Episode I - Battle for Naboo (Europe)	NNA?	255	0x0000000000000000
Star Wars Episode I - Battle for Naboo (USA)	NNA?	255	0x0000000000000000
Star Wars Episode I - Racer (E)	NEP?	255	0x0000000000000000
Star Wars Episode I - Racer (Europe) (En,Fr,De)	NEP?	255	0x0000000000000000
Star Wars Episode I - Racer (J)	NEP?	255	0x0000000000000000
Star Wars Episode I - Racer (USA)	NEP?	255	0x0000000000000000
StarCraft 64 (Australia)	NSQ?	255	0x0000000000000000
StarCraft 64 (E)	NSQ?	255	0x0000000000000000
StarCraft 64 (U)	NSQ?	255	0x0000000000000000
StarCraft 64 (USA) (Beta)	NSQ?	255	0x0000000000000000
StarCraft 64 (USA)	NSQ?	255	0x0000000000000000
Starshot - Space Circus Fever (E)	NSC?	255	0x0000000000000000
Starshot - Space Circus Fever (USA) (En,Fr,Es)	NSC?	255	0x0000000000000000
Super B-Daman - Battle Phoenix 64 (Japan)	NB6?	255	0x0000000000000000
Super Bowling (USA)	NBW?	255	0x0000000000000000
Super Mario 64 (Europe) (En,Fr,De)	NSM?	255	0x0000000000000000
Super Mario 64 (J)	NSM?	255	0x0000000000000000
Super Mario 64 (Japan) (Rev 3) (Shindou Edition)	NSM?	3	0x0000000000000000
Super Mario 64 (Japan)	NSM?	255	0x0000000000000000
Super Mario 64 (USA)	NSM?	255	0x0000000000000000
Super Mario 64 Shindou Edition (J)	NSMJ	3	0x0000000000000000
Super Robot Spirits (J)	NSS?	255	0x0000000000000000
Super Robot Spirits (Japan)	NSS?	255	0x0000000000000000
Super Robot Taisen 64 (Japan)	NS4?	255	0x0000000000000000
Super Smash Bros (E)	NAL?	255	0x0000000000000000
Super Smash Bros. (A)	NAL?	255	0x0000000000000000
Super Smash Bros. (Australia)	NAL?	255	0x0000000000000000
Super Smash Bros. (Europe) (En,Fr,De)	NAL?	255	0x0000000000000000
Super Smash Bros. (USA)	NAL?	255	0x0000000000000000
Supercross 2000 (Europe) (En,Fr,De)	NSX?	255	0x0000000000000000
Supercross 2000 (USA)	NSX?	255	0x0000000000000000
Superman (E)	NSP?	255	0x0000000000000000
Superman (Europe) (En,Fr,De,Es,It,Nl)	NSP?	255	0x0000000000000000
Superman (U)	NSP?	255	0x0000000000000000
TOP GEAR RALLY 2	NL2?	255	0x0000000000000000
TOP GEAR RALLY	NGR?	255	0x0000000000000000
Taz Express (Europe) (En,Fr,De,Es,It,Nl)	NTX?	255	0x0000000000000000
Taz Express (USA) (Proto) (2000-05-15)	NTX?	255	0x0000000000000000
Tetrisphere (Europe)	NTP?	255	0x0000000000000000
Tetrisphere (U)	NTP?	255	0x0000000000000000
Tetrisphere (USA)	NTP?	255	0x0000000000000000
Tigger's Honey Hunt (Europe) (En,Fr,De,Es,It,Nl,Da)	NT9?	255	0x0000000000000000
Tigger's Honey Hunt (USA)	NT9?	255	0x0000000000000000
Tiggers Honey Hunt (E)	NT9?	255	0x0000000000000000
Tom Clancy's Rainbow Six (Europe)	NR6?	255	0x0000000000000000
Tom Clancy's Rainbow Six (USA)	NR6?	255	0x0000000000000000
Tonic Trouble (Europe) (En,Fr,De,Es,It)	NTT?	255	0x0000000000000000
Tonic Trouble (USA) (Rev 1)	NTT?	1	0x0000000000000000
Tony Hawk's Pro Skater (USA) (Rev 1)	NTF?	1	0x0000000000000000
Tony Hawk's Pro Skater (USA)	NTF?	255	0x0000000000000000
Tony Hawk's Pro Skater 2 (Europe)	NTQ?	255	0x0000000000000000
Tony Hawk's Pro Skater 2 (USA)	NTQ?	255	0x0000000000000000
Tony Hawk's Pro Skater 3 (USA)	N3T?	255	0x0000000000000000
Tony Hawks Pro Skater (U)	NTF?	255	0x0000000000000000
Tony Hawks Pro Skater 2 (E)	NTQ?	255	0x0000000000000000
Tony Hawks Pro Skater 2 (U)	NTQ?	255	0x0000000000000000
Tony Hawks Pro Skater 3 (U)	N3T?	255	0x0000000000000000
Toon Panic (Japan) (Proto)	????	255	0x9A746EBF2802EA99
Top Gear Hyper Bike (Europe)	NGB?	255	0x0000000000000000
Top Gear Hyper-Bike (E)	NGB?	255	0x0000000000000000
Top Gear Hyper-Bike (U)	NGB?	255	0x0000000000000000
Top Gear Hyper-Bike (USA)	NGB?	255	0x0000000000000000
Top Gear Overdrive (E)	NRC?	255	0x0000000000000000
Top Gear Overdrive (Europe)	NRC?	255	0x0000000000000000
Top Gear Overdrive (U)	NRC?	255	0x0000000000000000
Top Gear Overdrive (USA)	NRC?	255	0x0000000000000000
Top Gear Rally (U)	NGR?	255	0x0000000000000000
Top Gear Rally (USA)	NGR?	255	0x0000000000000000
Top Gear Rally 2 (Europe)	NL2?	255	0x0000000000000000
Top Gear Rally 2 (U)	NL2?	255	0x0000000000000000
Top Gear Rally 2 (USA)	NL2?	255	0x0000000000000000
Toy Story 2 - Buzz Lightyear to the Rescue! (Europe)	NTH?	255	0x0000000000000000
Toy Story 2 - Buzz Lightyear to the Rescue! (USA)	NTH?	255	0x0000000000000000
Transformers - Beast Wars Metals 64 (J)	NTB?	255	0x0000000000000000
Transformers - Beast Wars Metals 64 (Japan)	NTB?	255	0x0000000000000000
Transformers - Beast Wars Transmetals (USA)	NOH?	255	0x0000000000000000
Triple Play 2000 (USA)	N3P?	255	0x0000000000000000
Tsumi to Batsu - Hoshi no Keishousha (Japan)	NGU?	255	0x0000000000000000
Turok - Dinosaur Hunter (E) (V1.0)	NTU?	0	0x0000000000000000
Turok - Dinosaur Hunter (E) (V1.1)	NTU?	1	0x0000000000000000
Turok - Dinosaur Hunter (Europe)	NTU?	255	0x0000000000000000
Turok - Dinosaur Hunter (G)	NTU?	255	0x0000000000000000
Turok - Dinosaur Hunter (Germany)	NTU?	255	0x0000000000000000
Turok - Dinosaur Hunter (USA) (Rev 1)	NTU?	1	0x0000000000000000
Turok - Dinosaur Hunter (USA)	NTU?	255	0x0000000000000000
Turok - Rage Wars (E)	NRW?	255	0x0000000000000000
Turok - Rage Wars (Europe) (En,Fr,It)	NRW?	255	0x0000000000000000
Turok - Rage Wars (Europe)	NRW?	255	0x0000000000000000
Turok - Rage Wars (USA) (Rev 1)	NRW?	1	0x0000000000000000
Turok - Rage Wars (USA)	NRW?	255	0x0000000000000000
Turok 2 - Seeds of Evil (E)	NT2?	255	0x0000000000000000
Turok 2 - Seeds of Evil (Europe) (En,Fr,Es,It) (1)	NT2?	255	0x0000000000000000
Turok 2 - Seeds of Evil (Europe) (En,Fr,Es,It)	NT2?	255	0x0000000000000000
Turok 2 - Seeds of Evil (Europe)	NT2?	255	0x0000000000000000
Turok 2 - Seeds of Evil (FGD)	NT2?	255	0x0000000000000000
Turok 2 - Seeds of Evil (Germany)	NT2?	255	0x0000000000000000
Turok 2 - Seeds of Evil (USA) (Rev 1)	NT2?	1	0x0000000000000000
Turok 2 - Seeds of Evil (USA)	NT2?	255	0x0000000000000000
Turok 2 Seeds of Evil (U) (Kiosk)	NT2?	255	0x0000000000000000
Turok 2 Seeds of Evil (U)	NT2?	255	0x0000000000000000
Turok 3 - Shadow of Oblivion (E)	NTK?	255	0x0000000000000000
Turok 3 - Shadow of Oblivion (Europe)	NTK?	255	0x0000000000000000
Turok 3 - Shadow of Oblivion (USA) (2000-05-31) (Beta)	NTK?	255	0x0000000000000000
Turok 3 - Shadow of Oblivion (USA) (Beta) (2000-07-10)	NTK?	255	0x0000000000000000
Turok 3 - Shadow of Oblivion (USA)	NTK?	255	0x0000000000000000
Turok 3 Shadow of Oblivion (U)	NTK?	255	0x0000000000000000
Turok Dinosaur Hunter (U) (v1.0)	NTU?	0	0x0000000000000000
Turok Dinosaur Hunter (U) (v1.1)	NTU?	1	0x0000000000000000
Turok Rage Wars (U)	NRW?	255	0x0000000000000000
Twisted Edge - Extreme Snowboarding (USA)	NSB?	255	0x0000000000000000
V-Rally Edition 99 (U)	NVL?	255	0x0000000000000000
V-Rally Edition 99 (USA)	NVL?	255	0x0000000000000000
Vigilante 8 (E)	NV8?	255	0x0000000000000000
Vigilante 8 (Europe)	NV8?	255	0x0000000000000000
Vigilante 8 (France)	NV8?	255	0x0000000000000000
Vigilante 8 (Germany)	NV8?	255	0x0000000000000000
Vigilante 8 (U)	NV8?	255	0x0000000000000000
Vigilante 8 (USA)	NV8?	255	0x0000000000000000
Virtual Chess 64 (U)	NVC?	255	0x0000000000000000
Virtual Chess 64 (USA) (En,Fr,Es)	NVC?	255	0x0000000000000000
Virtual Pool 64 (E)	NVR?	255	0x0000000000000000
Virtual Pool 64 (Europe)	NVR?	255	0x0000000000000000
Virtual Pool 64 (U)	NVR?	255	0x0000000000000000
Virtual Pool 64 (USA)	NVR?	255	0x0000000000000000
Virtual Pro Wrestling 64 (Japan)	NVP?	255	0x0000000000000000
WCW  nWo  REVENGE	NW2?	255	0x0000000000000000
WCW Backstage Assault (USA)	NWV?	255	0x0000000000000000
WCW MAYHEM	NWM?	255	0x0000000000000000
WCW Mayhem (Europe)	NWM?	255	0x0000000000000000
WCW Mayhem (USA)	NWM?	255	0x0000000000000000
WCW Nitro (USA)	NW3?	255	0x0000000000000000
WCW vs. nWo - World Tour (Europe)	NWN?	255	0x0000000000000000
WCW vs. nWo - World Tour (USA) (Rev 1)	NWN?	1	0x0000000000000000
WCW vs. nWo - World Tour (USA)	NWN?	255	0x0000000000000000
WCW-nWo Revenge (Europe)	NW2?	255	0x0000000000000000
WCW-nWo Revenge (USA)	NW2?	255	0x0000000000000000
WWF Attitude (Europe)	NTI?	255	0x0000000000000000
WWF Attitude (U)	NTI?	255	0x0000000000000000
WWF Attitude (USA)	NTI?	255	0x0000000000000000
WWF No Mercy (E)	NW4?	255	0x0000000000000000
WWF No Mercy (Europe) (Rev 1)	NW4?	1	0x0000000000000000
WWF No Mercy (Europe)	NW4?	255	0x0000000000000000
WWF No Mercy (U)	NW4?	255	0x0000000000000000
WWF No Mercy (USA) (Rev 1)	NW4?	1	0x0000000000000000
WWF No Mercy (USA)	NW4?	255	0x0000000000000000
WWF War Zone (Europe)	NWW?	255	0x0000000000000000
WWF War Zone (U)	NWW?	255	0x0000000000000000
WWF War Zone (USA)	NWW?	255	0x0000000000000000
WWF WrestleMania 2000 (E)	NWX?	255	0x0000000000000000
WWF WrestleMania 2000 (Europe)	NWX?	255	0x0000000000000000
WWF WrestleMania 2000 (Japan)	NWX?	255	0x0000000000000000
WWF WrestleMania 2000 (U)	NWX?	255	0x0000000000000000
WWF WrestleMania 2000 (USA)	NWX?	255	0x0000000000000000
WWF Wrestlemania 2000 (J)	NWX?	255	0x0000000000000000
Waialae Country Club - True Golf Classics (E)	NWL?	255	0x0000000000000000
Waialae Country Club - True Golf Classics (Europe)	NWL?	255	0x0000000000000000
Waialae Country Club - True Golf Classics (U)	NWL?	255	0x0000000000000000
Waialae Country Club - True Golf Classics (USA)	NWL?	255	0x0000000000000000
Wave Race 64 (E)	NWR?	255	0x0000000000000000
Wave Race 64 (J)	NWR?	255	0x0000000000000000
Wave Race 64 (U) (v1.0)	NWR?	0	0x0000000000000000
Wave Race 64 (U) (v1.1)	NWR?	1	0x0000000000000000
Wave Race 64 Shindou Edition (J) (V1.2)	NWRJ	2	0x0000000000000000
Wayne Gretzky's 3D Hockey '98 (Europe) (En,Fr,De,Es)	NW8?	255	0x0000000000000000
Wayne Gretzky's 3D Hockey '98 (USA)	NW8?	255	0x0000000000000000
Wayne Gretzky's 3D Hockey (Europe) (En,Fr,De,Es)	NWG?	255	0x0000000000000000
Wayne Gretzky's 3D Hockey (Japan)	NWG?	255	0x0000000000000000
Wayne Gretzky's 3D Hockey (USA) (Rev 1)	NWG?	1	0x0000000000000000
Wayne Gretzky's 3D Hockey (USA)	NWG?	255	0x0000000000000000
Wayne Gretzkys 3D Hockey (U)	NWG?	255	0x0000000000000000
Wayne Gretzkys 3D Hockey 98 (E)	NW8?	255	0x0000000000000000
Wayne Gretzkys 3D Hockey 98 (U)	NW8?	255	0x0000000000000000
Wheel Of Fortune (U)	NWF?	255	0x0000000000000000
Wheel of Fortune (USA)	NWF?	255	0x0000000000000000
Wild Choppers (Japan)	NWC?	255	0x0000000000000000
WinBack - Covert Operations (U)	NWD?	255	0x0000000000000000
WinBack - Covert Operations (USA)	NWD?	255	0x0000000000000000
Wipeout 64 (Europe)	NWP?	255	0x0000000000000000
Wipeout 64 (USA)	NWP?	255	0x0000000000000000
Wipeout 64	NWP?	255	0x0000000000000000
Wonder Project J2 - Koruro no Mori no Jozet (J) [T+Eng0.1_Ryu]	NJ2?	255	0x0000000000000000
Wonder Project J2 - Koruro no Mori no Jozet (Japan)	NJ2?	255	0x0000000000000000
World Cup 98 (U)	N8W?	255	0x0000000000000000
World Cup 98 (USA) (En,Fr,De,Es,It,Nl,Sv,Da)	N8W?	255	0x0000000000000000
World Driver Championship (Europe) (En,Fr,De,Es,It)	NWO?	255	0x0000000000000000
World Driver Championship (USA)	NWO?	255	0x0000000000000000
World is Not Enough The (U)	NO7?	255	0x0000000000000000
Worms Armageddon (Europe) (En,Fr,De,Es,It,Nl)	NWU?	255	0x0000000000000000
Worms Armageddon (USA) (En,Fr,Es)	NAD?	255	0x0000000000000000
Xena - Warrior Princess - The Talisman of Fate (Europe)	NXF?	255	0x0000000000000000
Xena - Warrior Princess - The Talisman of Fate (USA)	NXF?	255	0x0000000000000000
Xena Warrior Princess - Talisman of Fate (E)	NXF?	255	0x0000000000000000
Xena Warrior Princess The Talisman of Fate (U)	NXF?	255	0x0000000000000000
Yakouchuu II - Satsujin Kouro (Japan)	NYK?	255	0x0000000000000000
Yoshi's Story (Europe) (En,Fr,De)	NYS?	255	0x0000000000000000
Yoshi's Story (USA) (En,Ja)	NYS?	255	0x0000000000000000
Yoshis Story (E)	NYS?	255	0x0000000000000000
Yoshis Story (U)	NYS?	255	0x0000000000000000
